text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
o 1/4 cup za'atar,o 1/4 cup za'atar,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8,8,0
Instructions :,Instructions:,"o Dissolve yeast and sugar in warm water, let sit until foamy.","o Dissolve yeast and sugar in warm water, let sit until foamy.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,8,8,0
"o Dissolve yeast and sugar in warm water, let sit until foamy.","o Dissolve yeast and sugar in warm water, let sit until foamy.","o Mix flour and salt in a bowl, then add yeast mixture and olive oil.","o Mix flour and salt in a bowl, then add yeast mixture and olive oil.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
"o Mix flour and salt in a bowl, then add yeast mixture and olive oil.","o Mix flour and salt in a bowl, then add yeast mixture and olive oil.","o Knead until smooth, then let rise until doubled.","o Knead until smooth, then let rise until doubled.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
"o Knead until smooth, then let rise until doubled.","o Knead until smooth, then let rise until doubled.",o Divide dough into balls and roll out into circles.,o Divide dough into balls and roll out into circles.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
o Divide dough into balls and roll out into circles.,o Divide dough into balls and roll out into circles.,o Spread za'atar mixed with olive oil on top.,o Spread za'atar mixed with olive oil on top.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
o Spread za'atar mixed with olive oil on top.,o Spread za'atar mixed with olive oil on top.,o Bake at 400°F 200°C for 10-12 minutes until golden.,o Bake at 400°F (200°C) for 10-12 minutes until golden.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
o Bake at 400°F 200°C for 10-12 minutes until golden.,o Bake at 400°F (200°C) for 10-12 minutes until golden.,o Serve warm.,o Serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,8,8,1
Mandazi,Mandazi,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Ingredients :,Ingredients:,o 2 cups flour,o 2 cups flour,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,9,9,0
o 2 cups flour,o 2 cups flour,o 1/4 cup sugar,o 1/4 cup sugar,1.02,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/4 cup sugar,o 1/4 cup sugar,o 1 tablespoon baking powder,o 1 tablespoon baking powder,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1 tablespoon baking powder,o 1 tablespoon baking powder,o 1/2 teaspoon salt,o 1/2 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/2 teaspoon salt,o 1/2 teaspoon salt,o 1/4 cup coconut milk,o 1/4 cup coconut milk,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/4 cup coconut milk,o 1/4 cup coconut milk,o 1/4 cup water,o 1/4 cup water,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/4 cup water,o 1/4 cup water,o Oil for frying,o Oil for frying,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o Oil for frying,o Oil for frying,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9,9,0
Instructions :,Instructions:,"o Mix flour, sugar, baking powder, and salt in a bowl.","o Mix flour, sugar, baking powder, and salt in a bowl.",0.76,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,9,9,0
"o Mix flour, sugar, baking powder, and salt in a bowl.","o Mix flour, sugar, baking powder, and salt in a bowl.","o Add coconut milk and water, stir until dough forms.","o Add coconut milk and water, stir until dough forms.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
"o Add coconut milk and water, stir until dough forms.","o Add coconut milk and water, stir until dough forms.",o Roll out dough and cut into triangles.,o Roll out dough and cut into triangles.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
o Roll out dough and cut into triangles.,o Roll out dough and cut into triangles.,o Fry in hot oil until golden.,o Fry in hot oil until golden.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
o Fry in hot oil until golden.,o Fry in hot oil until golden.,o Drain on paper towels and serve warm.,o Drain on paper towels and serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
o Drain on paper towels and serve warm.,o Drain on paper towels and serve warm.,Mandu,Mandu,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,9,9,0
Mandu,Mandu,Ingredients :,Ingredients:,0.61,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Ingredients :,Ingredients:,o 1 package dumpling wrappers,o 1 package dumpling wrappers,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,9,9,0
o 1 package dumpling wrappers,o 1 package dumpling wrappers,o 1/2 pound ground pork,o 1/2 pound ground pork,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/2 pound ground pork,o 1/2 pound ground pork,o 1/2 cup chopped cabbage,o 1/2 cup chopped cabbage,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/2 cup chopped cabbage,o 1/2 cup chopped cabbage,o 1/4 cup chopped green onions,o 1/4 cup chopped green onions,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/4 cup chopped green onions,o 1/4 cup chopped green onions,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 2 cloves garlic,o 2 cloves garlic,o 1 tablespoon soy sauce,o 1 tablespoon soy sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1 tablespoon soy sauce,o 1 tablespoon soy sauce,o 1 teaspoon sesame oil,o 1 teaspoon sesame oil,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1 teaspoon sesame oil,o 1 teaspoon sesame oil,o Oil for frying,o Oil for frying,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o Oil for frying,o Oil for frying,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9,9,0
Instructions :,Instructions:,"o Mix ground pork, cabbage, green onions, minced garlic, soy sauce, and sesame","o Mix ground pork, cabbage, green onions, minced garlic, soy sauce, and sesame",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,9,9,0
"o Mix ground pork, cabbage, green onions, minced garlic, soy sauce, and sesame","o Mix ground pork, cabbage, green onions, minced garlic, soy sauce, and sesame",o Place a spoonful of filling on each wrapper and fold to seal.,o Place a spoonful of filling on each wrapper and fold to seal.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o Place a spoonful of filling on each wrapper and fold to seal.,o Place a spoonful of filling on each wrapper and fold to seal.,"o Fry in hot oil until golden, then steam for 5 minutes.","o Fry in hot oil until golden, then steam for 5 minutes.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
"o Fry in hot oil until golden, then steam for 5 minutes.","o Fry in hot oil until golden, then steam for 5 minutes.",o Serve with dipping sauce.,o Serve with dipping sauce.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
o Serve with dipping sauce.,o Serve with dipping sauce.,Mango Sticky Rice,Mango Sticky Rice,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,9,9,0
Mango Sticky Rice,Mango Sticky Rice,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Ingredients :,Ingredients:,o 1 cup glutinous rice,o 1 cup glutinous rice,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,9,9,0
o 1 cup glutinous rice,o 1 cup glutinous rice,o 1 cup coconut milk,o 1 cup coconut milk,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1 cup coconut milk,o 1 cup coconut milk,o 1/4 cup sugar,o 1/4 cup sugar,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/4 cup sugar,o 1/4 cup sugar,o 1/4 teaspoon salt,o 1/4 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 1/4 teaspoon salt,o 1/4 teaspoon salt,o 2 mangoes,o 2 mangoes,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
o 2 mangoes,o 2 mangoes,Instructions :,Instructions:,0.87,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9,9,0
Instructions :,Instructions:,o Rinse rice and soak in water for 1 hour.,o Rinse rice and soak in water for 1 hour.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,9,9,0
o Rinse rice and soak in water for 1 hour.,o Rinse rice and soak in water for 1 hour.,o Steam rice until tender.,o Steam rice until tender.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
o Steam rice until tender.,o Steam rice until tender.,o Heat coconut milk with sugar and salt until dissolved.,o Heat coconut milk with sugar and salt until dissolved.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,9,9,1
o Mix coconut milk with cooked rice and let sit for 10 minutes.,o Mix coconut milk with cooked rice and let sit for 10 minutes.,o Serve rice with sliced mangoes.,o Serve rice with sliced mangoes.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
o Serve rice with sliced mangoes.,o Serve rice with sliced mangoes.,Mapo Tofu,Mapo Tofu,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,10,10,0
Mapo Tofu,Mapo Tofu,Ingredients :,Ingredients:,0.62,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0
Ingredients :,Ingredients:,o 1 block tofu,o 1 block tofu,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,10,10,0
o 1 block tofu,o 1 block tofu,o 1/2 pound ground pork,o 1/2 pound ground pork,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1/2 pound ground pork,o 1/2 pound ground pork,o 1 small onion,o 1 small onion,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 small onion,o 1 small onion,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 2 cloves garlic,o 2 cloves garlic,o 1 tablespoon chili bean paste,o 1 tablespoon chili bean paste,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 tablespoon chili bean paste,o 1 tablespoon chili bean paste,o 2 tablespoons soy sauce,o 2 tablespoons soy sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 2 tablespoons soy sauce,o 2 tablespoons soy sauce,o 1 tablespoon rice wine,o 1 tablespoon rice wine,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 tablespoon rice wine,o 1 tablespoon rice wine,o 1 teaspoon sugar,o 1 teaspoon sugar,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 teaspoon sugar,o 1 teaspoon sugar,o 1/4 cup chicken broth,o 1/4 cup chicken broth,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1/4 cup chicken broth,o 1/4 cup chicken broth,o 1 tablespoon cornstarch,o 1 tablespoon cornstarch,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 tablespoon cornstarch,o 1 tablespoon cornstarch,o 1/4 cup chopped green onions,o 1/4 cup chopped green onions,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1/4 cup chopped green onions,o 1/4 cup chopped green onions,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,10,10,0
Instructions :,Instructions:,o Cut tofu into cubes and set aside.,o Cut tofu into cubes and set aside.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,10,10,0
o Cut tofu into cubes and set aside.,o Cut tofu into cubes and set aside.,"o Sauté ground pork, diced onion, and minced garlic until browned.","o Sauté ground pork, diced onion, and minced garlic until browned.",1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
"o Sauté ground pork, diced onion, and minced garlic until browned.","o Sauté ground pork, diced onion, and minced garlic until browned.","o Add chili bean paste, soy sauce, rice wine, and sugar, cook for 2 minutes.","o Add chili bean paste, soy sauce, rice wine, and sugar, cook for 2 minutes.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
"o Add chili bean paste, soy sauce, rice wine, and sugar, cook for 2 minutes.","o Add chili bean paste, soy sauce, rice wine, and sugar, cook for 2 minutes.","o Add chicken broth and tofu, simmer for 5 minutes.","o Add chicken broth and tofu, simmer for 5 minutes.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
"o Add chicken broth and tofu, simmer for 5 minutes.","o Add chicken broth and tofu, simmer for 5 minutes.","o Mix cornstarch with water and add to the pan, stirring until thickened.","o Mix cornstarch with water and add to the pan, stirring until thickened.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
"o Mix cornstarch with water and add to the pan, stirring until thickened.","o Mix cornstarch with water and add to the pan, stirring until thickened.",o Garnish with chopped green onions and serve.,o Garnish with chopped green onions and serve.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
o Garnish with chopped green onions and serve.,o Garnish with chopped green onions and serve.,Mashed Potatoes,Mashed Potatoes,4.18,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,10,10,0
Mashed Potatoes,Mashed Potatoes,Ingredients :,Ingredients:,0.61,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0
Ingredients :,Ingredients:,o 4 potatoes,o 4 potatoes,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,10,10,0
o 4 potatoes,o 4 potatoes,o 1/2 cup milk,o 1/2 cup milk,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1/2 cup milk,o 1/2 cup milk,o 1/4 cup butter,o 1/4 cup butter,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1/4 cup butter,o 1/4 cup butter,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 teaspoon salt,o 1 teaspoon salt,o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,10,10,0
Instructions :,Instructions:,o Peel and dice potatoes.,o Peel and dice potatoes.,0.76,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,10,10,0
o Peel and dice potatoes.,o Peel and dice potatoes.,"o Boil potatoes until tender, then drain.","o Boil potatoes until tender, then drain.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
"o Boil potatoes until tender, then drain.","o Boil potatoes until tender, then drain.","o Mash potatoes with milk, butter, salt, and pepper.","o Mash potatoes with milk, butter, salt, and pepper.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
"o Mash potatoes with milk, butter, salt, and pepper.","o Mash potatoes with milk, butter, salt, and pepper.",o Serve warm.,o Serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10,10,1
o Serve warm.,o Serve warm.,Minestrone,Minestrone,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,10,10,0
Minestrone,Minestrone,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0
Ingredients :,Ingredients:,o 1 onion,o 1 onion,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,10,10,0
o 1 onion,o 1 onion,o 2 carrots,o 2 carrots,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 2 carrots,o 2 carrots,o 2 celery stalks,o 2 celery stalks,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 2 celery stalks,o 2 celery stalks,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 2 cloves garlic,o 2 cloves garlic,o 1 zucchini,o 1 zucchini,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
o 1 can diced tomatoes,o 1 can diced tomatoes,o 4 cups vegetable broth,o 4 cups vegetable broth,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 4 cups vegetable broth,o 4 cups vegetable broth,o 1 can cannellini beans,o 1 can cannellini beans,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 can cannellini beans,o 1 can cannellini beans,o 1 cup pasta,o 1 cup pasta,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 cup pasta,o 1 cup pasta,o 1/4 cup basil,o 1/4 cup basil,1.02,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1/4 cup basil,o 1/4 cup basil,o 1/4 cup Parmesan cheese,o 1/4 cup Parmesan cheese,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1/4 cup Parmesan cheese,o 1/4 cup Parmesan cheese,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11,11,0
Instructions :,Instructions:,"o Sauté diced onion, carrots, celery, and minced garlic until softened.","o Sauté diced onion, carrots, celery, and minced garlic until softened.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,11,11,0
"o Sauté diced onion, carrots, celery, and minced garlic until softened.","o Sauté diced onion, carrots, celery, and minced garlic until softened.","o Add diced zucchini, tomatoes, and broth.","o Add diced zucchini, tomatoes, and broth.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
"o Add diced zucchini, tomatoes, and broth.","o Add diced zucchini, tomatoes, and broth.","o Bring to a boil, then simmer for 20 minutes.","o Bring to a boil, then simmer for 20 minutes.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
"o Bring to a boil, then simmer for 20 minutes.","o Bring to a boil, then simmer for 20 minutes.","o Add beans and pasta, cook until pasta is tender.","o Add beans and pasta, cook until pasta is tender.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
"o Add beans and pasta, cook until pasta is tender.","o Add beans and pasta, cook until pasta is tender.",o Stir in chopped basil and serve with grated Parmesan cheese.,o Stir in chopped basil and serve with grated Parmesan cheese.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Stir in chopped basil and serve with grated Parmesan cheese.,o Stir in chopped basil and serve with grated Parmesan cheese.,Miso Soup,Miso Soup,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,11,11,0
Miso Soup,Miso Soup,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,0
Ingredients :,Ingredients:,o 4 cups dashi broth,o 4 cups dashi broth,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,11,11,0
o 4 cups dashi broth,o 4 cups dashi broth,o 1/4 cup miso paste,o 1/4 cup miso paste,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1/4 cup miso paste,o 1/4 cup miso paste,o 1/2 cup tofu,o 1/2 cup tofu,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1/2 cup tofu,o 1/2 cup tofu,o 1/4 cup green onions,o 1/4 cup green onions,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1/4 cup green onions,o 1/4 cup green onions,o 1/4 cup seaweed,o 1/4 cup seaweed,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
