text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
glamorous setting and high-end services make it a favorite among celebrities.,glamorous setting and high-end services make it a favorite among celebrities.,"Hôtel Martinez Cannes: A luxurious hotel located on the Boulevard de la Croisette,","Hôtel Martinez (Cannes): A luxurious hotel located on the Boulevard de la Croisette,",4.41,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
"Hôtel Martinez Cannes: A luxurious hotel located on the Boulevard de la Croisette,","Hôtel Martinez (Cannes): A luxurious hotel located on the Boulevard de la Croisette,","offering elegant rooms, a private beach, and a Michelin-starred restaurant. The","oﬀering elegant rooms, a private beach, and a Michelin-starred restaurant. The",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
"offering elegant rooms, a private beach, and a Michelin-starred restaurant. The","oﬀering elegant rooms, a private beach, and a Michelin-starred restaurant. The",glamorous setting and high-end services make it a favorite among celebrities.,glamorous setting and high-end services make it a favorite among celebrities.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
glamorous setting and high-end services make it a favorite among celebrities.,glamorous setting and high-end services make it a favorite among celebrities.,"Hôtel de Paris Monaco: A luxurious hotel located on the Boulevard de la Croisette,","Hôtel de Paris (Monaco): A luxurious hotel located on the Boulevard de la Croisette,",4.41,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
"Hôtel de Paris Monaco: A luxurious hotel located on the Boulevard de la Croisette,","Hôtel de Paris (Monaco): A luxurious hotel located on the Boulevard de la Croisette,","offering elegant rooms, a private beach, and a Michelin-starred restaurant. The","oﬀering elegant rooms, a private beach, and a Michelin-starred restaurant. The",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
"offering elegant rooms, a private beach, and a Michelin-starred restaurant. The","oﬀering elegant rooms, a private beach, and a Michelin-starred restaurant. The",glamorous setting and high-end services make it a favorite among celebrities.,glamorous setting and high-end services make it a favorite among celebrities.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
Luxurious Hotels,Luxurious Hotels,"Grand-Hôtel du Cap-Ferrat, A Four Seasons Hotel Saint-Jean-Cap-Ferrat: A luxurious","Grand-Hôtel du Cap-Ferrat, A Four Seasons Hotel (Saint-Jean-Cap-Ferrat): A luxurious",4.43,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,12,12,0
"Grand-Hôtel du Cap-Ferrat, A Four Seasons Hotel Saint-Jean-Cap-Ferrat: A luxurious","Grand-Hôtel du Cap-Ferrat, A Four Seasons Hotel (Saint-Jean-Cap-Ferrat): A luxurious","hotel set on 7 hectares of Mediterranean gardens, offering elegant rooms, a spa, and a","hotel set on 7 hectares of Mediterranean gardens, oﬀering elegant rooms, a spa, and a",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
"hotel set on 7 hectares of Mediterranean gardens, offering elegant rooms, a spa, and a","hotel set on 7 hectares of Mediterranean gardens, oﬀering elegant rooms, a spa, and a",private beach. The exclusive setting and world-class amenities make it a top choice for,private beach. The exclusive setting and world-class amenities make it a top choice for,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
private beach. The exclusive setting and world-class amenities make it a top choice for,private beach. The exclusive setting and world-class amenities make it a top choice for,luxury travelers.,luxury travelers.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
luxury travelers.,luxury travelers.,Hôtel de Paris Monte-Carlo Monaco: A luxurious hotel located in the heart of,Hôtel de Paris Monte-Carlo (Monaco): A luxurious hotel located in the heart of,4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0
Hôtel de Paris Monte-Carlo Monaco: A luxurious hotel located in the heart of,Hôtel de Paris Monte-Carlo (Monaco): A luxurious hotel located in the heart of,"Monaco, offering opulent rooms, a world-class spa, and several Michelin-starred","Monaco, oﬀering opulent rooms, a world-class spa, and several Michelin-starred",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,1
"Monaco, offering opulent rooms, a world-class spa, and several Michelin-starred","Monaco, oﬀering opulent rooms, a world-class spa, and several Michelin-starred",restaurants. The historic grandeur and exceptional service make it a premier,restaurants. The historic grandeur and exceptional service make it a premier,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
restaurants. The historic grandeur and exceptional service make it a premier,restaurants. The historic grandeur and exceptional service make it a premier,destination.,destination.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
destination.,destination.,"Château Saint-Martin & Spa Vence: A luxurious hotel set in a historic château,","Château Saint-Martin & Spa (Vence): A luxurious hotel set in a historic château,",4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0
"Château Saint-Martin & Spa Vence: A luxurious hotel set in a historic château,","Château Saint-Martin & Spa (Vence): A luxurious hotel set in a historic château,","offering elegant rooms, a Michelin-starred restaurant, and a world-class spa. The","oﬀering elegant rooms, a Michelin-starred restaurant, and a world-class spa. The",1.0,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
"offering elegant rooms, a Michelin-starred restaurant, and a world-class spa. The","oﬀering elegant rooms, a Michelin-starred restaurant, and a world-class spa. The",tranquil setting and luxurious amenities make it a perfect getaway.,tranquil setting and luxurious amenities make it a perfect getaway.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
tranquil setting and luxurious amenities make it a perfect getaway.,tranquil setting and luxurious amenities make it a perfect getaway.,Airelles Château de la Messardière Saint-Tropez: A luxurious hotel set in a historic,Airelles Château de la Messardière (Saint-Tropez): A luxurious hotel set in a historic,4.41,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0
Airelles Château de la Messardière Saint-Tropez: A luxurious hotel set in a historic,Airelles Château de la Messardière (Saint-Tropez): A luxurious hotel set in a historic,"château, offering elegant rooms, beautiful gardens, and stunning views of the","château, oﬀering elegant rooms, beautiful gardens, and stunning views of the",1.0,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
"château, offering elegant rooms, beautiful gardens, and stunning views of the","château, oﬀering elegant rooms, beautiful gardens, and stunning views of the",Mediterranean. The refined ambiance and top-tier services make it a standout choice,Mediterranean. The refined ambiance and top-tier services make it a standout choice,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,1
Mediterranean. The refined ambiance and top-tier services make it a standout choice,Mediterranean. The refined ambiance and top-tier services make it a standout choice,for luxury accommodations.,for luxury accommodations.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
for luxury accommodations.,for luxury accommodations.,"Hôtel du Cap-Eden-Roc Antibes: A legendary hotel offering luxurious rooms, a","Hôtel du Cap-Eden-Roc (Antibes): A legendary hotel oﬀering luxurious rooms, a",4.41,-0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0
"Hôtel du Cap-Eden-Roc Antibes: A legendary hotel offering luxurious rooms, a","Hôtel du Cap-Eden-Roc (Antibes): A legendary hotel oﬀering luxurious rooms, a","private beach, and a world-class spa. The stunning location and impeccable service","private beach, and a world-class spa. The stunning location and impeccable service",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
"private beach, and a world-class spa. The stunning location and impeccable service","private beach, and a world-class spa. The stunning location and impeccable service",make it a favorite among celebrities and discerning travelers.,make it a favorite among celebrities and discerning travelers.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
make it a favorite among celebrities and discerning travelers.,make it a favorite among celebrities and discerning travelers.,"La Réserve Ramatuelle Ramatuelle: A luxurious hotel offering elegant rooms, a spa,","La Réserve Ramatuelle (Ramatuelle): A luxurious hotel oﬀering elegant rooms, a spa,",4.41,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0
"La Réserve Ramatuelle Ramatuelle: A luxurious hotel offering elegant rooms, a spa,","La Réserve Ramatuelle (Ramatuelle): A luxurious hotel oﬀering elegant rooms, a spa,",and breathtaking views of the Mediterranean. The serene setting and exceptional,and breathtaking views of the Mediterranean. The serene setting and exceptional,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
and breathtaking views of the Mediterranean. The serene setting and exceptional,and breathtaking views of the Mediterranean. The serene setting and exceptional,service make it a top choice for a relaxing retreat.,service make it a top choice for a relaxing retreat.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
service make it a top choice for a relaxing retreat.,service make it a top choice for a relaxing retreat.,"Villa La Coste Le Puy-Sainte-Réparade: A luxurious hotel set in a vineyard, offering","Villa La Coste (Le Puy-Sainte-Réparade): A luxurious hotel set in a vineyard, oﬀering",4.44,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0
"Villa La Coste Le Puy-Sainte-Réparade: A luxurious hotel set in a vineyard, offering","Villa La Coste (Le Puy-Sainte-Réparade): A luxurious hotel set in a vineyard, oﬀering","elegant rooms, a spa, and a Michelin-starred restaurant. The artistic ambiance and","elegant rooms, a spa, and a Michelin-starred restaurant. The artistic ambiance and",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
"elegant rooms, a spa, and a Michelin-starred restaurant. The artistic ambiance and","elegant rooms, a spa, and a Michelin-starred restaurant. The artistic ambiance and",world-class amenities make it a unique and memorable stay.,world-class amenities make it a unique and memorable stay.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
world-class amenities make it a unique and memorable stay.,world-class amenities make it a unique and memorable stay.,"Hôtel Hermitage Monte-Carlo Monaco: A luxurious hotel offering opulent rooms, a","Hôtel Hermitage Monte-Carlo (Monaco): A luxurious hotel oﬀering opulent rooms, a",4.41,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0
"Hôtel Hermitage Monte-Carlo Monaco: A luxurious hotel offering opulent rooms, a","Hôtel Hermitage Monte-Carlo (Monaco): A luxurious hotel oﬀering opulent rooms, a","world-class spa, and several fine dining options. The historic charm and exceptional","world-class spa, and several fine dining options. The historic charm and exceptional",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
"world-class spa, and several fine dining options. The historic charm and exceptional","world-class spa, and several fine dining options. The historic charm and exceptional",service make it a premier destination in Monaco.,service make it a premier destination in Monaco.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
service make it a premier destination in Monaco.,service make it a premier destination in Monaco.,"Le Byblos Saint-Tropez: A luxurious hotel offering elegant rooms, a spa, and a vibrant","Le Byblos (Saint-Tropez): A luxurious hotel oﬀering elegant rooms, a spa, and a vibrant",4.41,-0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,0
"Le Byblos Saint-Tropez: A luxurious hotel offering elegant rooms, a spa, and a vibrant","Le Byblos (Saint-Tropez): A luxurious hotel oﬀering elegant rooms, a spa, and a vibrant",nightlife scene. The glamorous setting and top-notch amenities make it a favorite,nightlife scene. The glamorous setting and top-notch amenities make it a favorite,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
nightlife scene. The glamorous setting and top-notch amenities make it a favorite,nightlife scene. The glamorous setting and top-notch amenities make it a favorite,among the jet set.,among the jet set.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
"Hôtel Métropole Monte-Carlo Monaco: A luxurious hotel offering opulent rooms, a","Hôtel Métropole Monte-Carlo (Monaco): A luxurious hotel oﬀering opulent rooms, a","world-class spa, and several Michelin-starred restaurants. The refined elegance and","world-class spa, and several Michelin-starred restaurants. The refined elegance and",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
"world-class spa, and several Michelin-starred restaurants. The refined elegance and","world-class spa, and several Michelin-starred restaurants. The refined elegance and",exceptional service make it a top choice for luxury travelers.,exceptional service make it a top choice for luxury travelers.,1.0,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
Conclusion,Conclusion,The South of France offers a wide range of dining and accommodation options to suit every,The South of France oﬀers a wide range of dining and accommodation options to suit every,4.43,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,14,14,0
The South of France offers a wide range of dining and accommodation options to suit every,The South of France oﬀers a wide range of dining and accommodation options to suit every,"budget and preference. Whether you're looking for budget-friendly eateries, family-friendly","budget and preference. Whether you're looking for budget-friendly eateries, family-friendly",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"budget and preference. Whether you're looking for budget-friendly eateries, family-friendly","budget and preference. Whether you're looking for budget-friendly eateries, family-friendly","spots, upscale dining, or luxurious experiences, this guide will help you find the perfect places","spots, upscale dining, or luxurious experiences, this guide will help you find the perfect places",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"spots, upscale dining, or luxurious experiences, this guide will help you find the perfect places","spots, upscale dining, or luxurious experiences, this guide will help you find the perfect places",to eat and stay during your trip. From the vibrant cities of Nice and Marseille to the charming,to eat and stay during your trip. From the vibrant cities of Nice and Marseille to the charming,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
to eat and stay during your trip. From the vibrant cities of Nice and Marseille to the charming,to eat and stay during your trip. From the vibrant cities of Nice and Marseille to the charming,"villages of Provence, the South of France promises an unforgettable travel experience. Bon","villages of Provence, the South of France promises an unforgettable travel experience. Bon",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"villages of Provence, the South of France promises an unforgettable travel experience. Bon","villages of Provence, the South of France promises an unforgettable travel experience. Bon",voyage!,voyage!,0.97,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
